filename,character_count,word_count,line_count
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 661_ Thảm Hoạ Cổng (90) - Sứ Mệnh Của Saviolin Turner,17694,3869,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 662_ Thảm Hoạ Cổng (91) - Quân Đoàn Ma Vương Lâm Nguy,15118,3308,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 663_ Thảm Hoạ Cổng (92) - Cliffman Thức Tỉnh,22613,4993,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 664_ Thảm Hoạ Cổng (93) - Dị Giới Long,16633,3755,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 665_ Thảm Hoạ Cổng (94) - Trận Tử Chiến Cuối Cùng,14538,3300,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 666_ Thảm Hoạ Cổng (95) - Kẻ Phản Diện,11006,2455,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 667_ Thảm Hoạ Cổng (96) - Ma Vương & Anh Hùng,21367,4788,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 668_ Thảm Hoạ Cổng (97) - Giao Lộ Của Số Phận,13368,3042,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 669_ Thảm Hoạ Cổng (98) - “Anh Tiêu Rồi”,15111,3452,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 670_ Thảm Hoạ Cổng (99) - Là Vì Em,10976,2442,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 671_ Thảm Hoạ Cổng (100) - Kẻ Phản Diện Cuối Cùng,15961,3539,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 672_ Số Mệnh Của Ludwig,18736,4138,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 673_ Hiện Thân Của Dũng Cảm,17223,3860,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 674_ Xúc Cảm Dâng Trào,19698,4373,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 675_ Ước Muốn Xa Xỉ,14961,3335,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 676_ Royal Class Hội Ngộ,14271,3171,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 677_ Hoàng Đế Gardias Cuối Cùng,18728,4253,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 678_ Trở Về Vương Đô Đế Quốc,14454,3210,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 679_ Anh Phải “Làm” Với Em Trước!,12430,2831,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 680_ Kết Hôn (1) - Gặp Mặt,15040,3261,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 681_ Kết Hôn (2) - Heinrich Biết Tin,12621,2801,1
Arc 17_ Thảm Hoạ Cổng (Hạ)_Chương 682_ Kết Hôn (3) - Hôn Lễ,25676,5710,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 683_ Cuộc Sống Của Ellen Artorius,18899,4270,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 684_ Việc Ma Vương Chưa Làm Được_,15242,3430,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 685_ Quyền Lực Thật Sự Trong Tay Ai_,16303,3674,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 686_ Người Được Kính Trọng Nhất Là Ai_,16887,3785,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 687_ Yến Tiệc Chiến Công (1) - Tề Tựu,17510,3907,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 688_ Yến Tiệc Chiến Công (2) - Công Việc Của Mỗi Người,16909,3748,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 689_ Yến Tiệc Chiến Công (3) - Cùng Louise,9971,2239,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 690_ Ellen Artorius (1) - Phong Toả,16262,3626,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 691_ Ellen Artorius (2) - Hành Quyết,18482,4146,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 692_ Ellen Artorius (3) - Hội Ngộ,12436,2762,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 693_ Ellen Artorius (4) - Nhà Tù,11836,2659,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 694_ Ellen Artorius (5) - Quyết Đấu,15646,3508,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 695_ Ellen Artorius (6) - Giao Ước Vĩnh Cửu,21533,4852,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 696_ Bertus Và Turner (1) - Cuộc Sống Mới,18229,4051,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 697_ Bertus Và Turner (2) - Hội Ngộ,15946,3551,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 698_ Bertus Và Turner (3) - Hạnh Phúc,22358,5070,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 699_ Ludwig (1) - Số Phận,17088,3847,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 700_ Ludwig (2) - Hướng Đến Nơi Biển Khơi,17621,3976,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 701_ Hoàng Tộc (1) - Thế Hệ Mới,16815,3700,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 702_ Hoàng Tộc (2) - Priscilla Và Amelia,16764,3728,1
Arc 18_ Hồi Kết - Tân Đế Quốc_Chương 703_ Hoàng Tộc (3) - Rune,24398,5382,1
Arc 1_ Tẩu Thoát_Chương 10_ Hệ Thống,14841,3366,1
Arc 1_ Tẩu Thoát_Chương 11_ Tiến Đến Cửa Hàng Ma Cụ,13494,3050,1
Arc 1_ Tẩu Thoát_Chương 12_ Bại Lộ,12168,2800,1
Arc 1_ Tẩu Thoát_Chương 13_ Nàng Chủ Tiệm Bất Ổn,21661,10666,1
Arc 1_ Tẩu Thoát_Chương 14_ Những Điệp Viên Khác,12143,2772,1
Arc 1_ Tẩu Thoát_Chương 15_ Lycanthrope,11497,2575,1
Arc 1_ Tẩu Thoát_Chương 16_ Tiến Đến Nơi Họp Mặt,11844,2679,1
Arc 1_ Tẩu Thoát_Chương 17_ Điệp Viên Tề Tựu,9996,2245,1
Arc 1_ Tẩu Thoát_Chương 18_ Archdemon,13086,2950,1
Arc 1_ Tẩu Thoát_Chương 19_ Reinhardt,19254,9537,1
Arc 1_ Tẩu Thoát_Chương 1_ Ma Vương Thành (1) - Ma Vương Đã Chết,11974,2728,1
Arc 1_ Tẩu Thoát_Chương 20_ Kế Hoạch,11299,2547,1
Arc 1_ Tẩu Thoát_Chương 21_ Băng Đảng Rotary,14073,3174,1
Arc 1_ Tẩu Thoát_Chương 22_ Hệ Thống Sức Mạnh,11649,2636,1
Arc 1_ Tẩu Thoát_Chương 23_ “Tài Năng” Và “Năng Khiếu”,13717,3115,1
Arc 1_ Tẩu Thoát_Chương 24_ Hành Trang Đến Temple,25154,5655,1
Arc 1_ Tẩu Thoát_Chương 2_ Ma Vương Thành (2) - Kế Hoạch,13221,2979,1
Arc 1_ Tẩu Thoát_Chương 3_ Ma Vương Thành (3) - Nhà Tù,12706,2893,1
Arc 1_ Tẩu Thoát_Chương 4_ Ma Vương Thành (4) - Đại Công Chúa,15337,3445,1
Arc 1_ Tẩu Thoát_Chương 5_ Ma Vương Thành (5) - Hành Động,10470,2323,1
Arc 1_ Tẩu Thoát_Chương 6_ Ma Vương Thành (6) - Trung Uý Dyrus,14542,3300,1
Arc 1_ Tẩu Thoát_Chương 7_ Ma Vương Thành (7) - Bị Truy Sát,13081,2906,1
Arc 1_ Tẩu Thoát_Chương 8_ Ma Vương Thành (8) - Kế Hoạch B,10481,2359,1
Arc 1_ Tẩu Thoát_Chương 9_ Đế Đô Gardium,14051,3152,1
Arc 2_ Nhập Học_Chương 25_ Lớp Royal,17952,4094,1
Arc 2_ Nhập Học_Chương 26_ Hoàng Gia Gardias,25903,12872,1
Arc 2_ Nhập Học_Chương 27_ Chào Hỏi,15953,3606,1
Arc 2_ Nhập Học_Chương 28_ Tài Năng Của Lớp Royal,16781,3725,1
Arc 2_ Nhập Học_Chương 29_ Xa Cách,14518,3292,1
Arc 2_ Nhập Học_Chương 30_ Đấm Nhau,20475,4641,1
Arc 2_ Nhập Học_Chương 31_ Tài Năng Đầu Tiên,12331,2822,1
Arc 2_ Nhập Học_Chương 32_ Tỏ Tình,16390,3719,1
Arc 2_ Nhập Học_Chương 33_ Ellen Artorius,15331,3482,1
Arc 2_ Nhập Học_Chương 34_ Một Ngày Vô Tri,12931,2915,1
Arc 2_ Nhập Học_Chương 35_ Chó Điên,14783,3325,1
Arc 2_ Nhập Học_Chương 36_ Trò Chuyện Với Bertus,16449,3701,1
Arc 2_ Nhập Học_Chương 37_ Hoàng Tử Và Ăn Xin,11818,2660,1
Arc 2_ Nhập Học_Chương 38_ Có Biến_,13150,3006,1
Arc 2_ Nhập Học_Chương 39_ Nghiền Bi Chi Thuật,16927,3875,1
Arc 2_ Nhập Học_Chương 40_ Đồ Ngốc Đáng Yêu,11542,2627,1
Arc 2_ Nhập Học_Chương 41_ Bị Hăm Doạ,11926,2682,1
Arc 2_ Nhập Học_Chương 42_ Tình Thế Khó Khăn,13125,2989,1
Arc 2_ Nhập Học_Chương 43_ Chiến Hạm,11343,2579,1
Arc 2_ Nhập Học_Chương 44_ Nấu Nướng,15901,3634,1
Arc 2_ Nhập Học_Chương 45_ Lần Đầu Của Ellen,16177,3664,1
Arc 2_ Nhập Học_Chương 46_ Sư Phụ Ellen,15169,3456,1
Arc 2_ Nhập Học_Chương 47_ Quyết Đấu (1) - Đại Diện,13384,3034,1
Arc 2_ Nhập Học_Chương 48_ Quyết Đấu (2) - Bất Lực,13046,2924,1
Arc 2_ Nhập Học_Chương 49_ Quyết Đấu (3) - Thức Tỉnh,11113,2515,1
Arc 2_ Nhập Học_Chương 50_ Trêu Ghẹo,15112,3464,1
Arc 2_ Nhập Học_Chương 51_ Xin Lỗi,14455,3252,1
Arc 2_ Nhập Học_Chương 52_ Học Bơi,16670,3781,1
Arc 2_ Nhập Học_Chương 53_ Tự Ám Thị,13025,2960,1
Arc 2_ Nhập Học_Chương 54_ Thử Nghiệm,12081,2743,1
Arc 2_ Nhập Học_Chương 55_ Charlotte de Gardias,20569,4606,1
Arc 2_ Nhập Học_Chương 56_ Bertus de Gardias,19028,4301,1
Arc 2_ Nhập Học_Chương 57_ Bắt Đầu Kỳ Nghỉ,16038,3625,1
Arc 2_ Nhập Học_Chương 58_ Ngất Xỉu,15731,3576,1
Arc 2_ Nhập Học_Chương 59_ Sự Thật,12284,2763,1
Arc 2_ Nhập Học_Chương 60_ Đến Cửa Hàng,18158,4129,1
Arc 2_ Nhập Học_Chương 61_ Chạm Trán,13787,3055,1
Arc 2_ Nhập Học_Chương 62_ Hay Tin,17857,4037,1
Arc 2_ Nhập Học_Chương 63_ Kế Hoạch,19137,4385,1
Arc 2_ Nhập Học_Chương 64_ Chiến Lược,13100,2998,1
Arc 2_ Nhập Học_Chương 65_ Bắt Đầu Chiến Dịch,16648,3725,1
Arc 2_ Nhập Học_Chương 66_ Địa Điểm,13134,2966,1
Arc 2_ Nhập Học_Chương 67_ Thần Điện Hiệp Sĩ,17697,3960,1
Arc 2_ Nhập Học_Chương 68_ Giải Cứu,12478,2809,1
Arc 2_ Nhập Học_Chương 69_ Tàn Độc,12449,2776,1
Arc 2_ Nhập Học_Chương 70_ Bán Thân,13666,3067,1
Arc 2_ Nhập Học_Chương 71_ Hết Lễ,15993,3651,1
Arc 2_ Nhập Học_Chương 72_ Trở Về Học Viện Temple,11736,2668,1
Arc 2_ Nhập Học_Chương 73_ Hẹn Hò Với Ellen,18531,4231,1
Arc 2_ Nhập Học_Chương 74_ Điều Không Muốn,13892,3147,1
Arc 2_ Nhập Học_Chương 75_ Đùa Không Vui Charlotte Đã Căng,20923,4677,1
Arc 2_ Nhập Học_Chương 76_ Trò Chuyện Với Bertus,17129,3924,1
Arc 2_ Nhập Học_Chương 77_ Trêu Ghẹo Harriet,12109,2744,1
Arc 2_ Nhập Học_Chương 78_ Lên Kế Hoạch,17187,3966,1
Arc 2_ Nhập Học_Chương 79_ Tiệc Trà Cùng Harriet Và Ellen,13326,3030,1
Arc 2_ Nhập Học_Chương 80_ Cái Cớ Trở Thành Sự Thật,16219,3676,1
Arc 2_ Nhập Học_Chương 81_ Hẹn Hò Với Công Chúa Charlotte (1) - Tiến Đến Phố Mua Sắm Aligar,15927,3534,1
Arc 2_ Nhập Học_Chương 82_ Hẹn Hò Với Công Chúa Charlotte (2) - Thám Tử Lừng Danh Charlotte,16426,3745,1
Arc 2_ Nhập Học_Chương 83_ Hẹn Hò Với Công Chúa Charlotte (3) - Trôn Trôn,14431,3252,1
Arc 2_ Nhập Học_Chương 84_ Hẹn Hò Với Công Chúa Charlotte (4) - Đột Nhập,14751,3345,1
Arc 2_ Nhập Học_Chương 85_ Hẹn Hò Với Công Chúa Charlotte (5) - Tiếp Tục Làm Thám Tử,14779,3264,1
Arc 2_ Nhập Học_Chương 86_ Hẹn Hò Với Công Chúa Charlotte (6) - Sự Thật Được Hé Lộ,17249,3968,1
Arc 2_ Nhập Học_Chương 87_ Yêu Cầu Ra Mắt,19389,4410,1
Arc 2_ Nhập Học_Chương 88_ Gặp Gỡ Cha Của Harriet,14792,3338,1
Arc 2_ Nhập Học_Chương 89_ Học Nhóm Cùng Charlotte,18697,4203,1
Arc 2_ Nhập Học_Chương 90_ Trình Ai Chấm_,15720,3544,1
Arc 3_ Nhiệm Vụ Nhóm Đảo Hoang_Chương 100_ Nhiệm Vụ Nhóm Sinh Tồn Đảo Hoang (9) - Vào Rừng Cùng Liana,16055,3643,1
Arc 3_ Nhiệm Vụ Nhóm Đảo Hoang_Chương 101_ Nhiệm Vụ Nhóm Sinh Tồn Đảo Hoang (10) - Ngày Thứ Ba,14797,3350,1
Arc 3_ Nhiệm Vụ Nhóm Đảo Hoang_Chương 102_ Nhiệm Vụ Nhóm Sinh Tồn Đảo Hoang (11) - Khoảnh Khắc Bình Yên Trước Khủng Hoảng,13229,2997,1
Arc 3_ Nhiệm Vụ Nhóm Đảo Hoang_Chương 103_ Nhiệm Vụ Nhóm Sinh Tồn Đảo Hoang (12) - Kẻ Bắt Cóc Lộ Diện,13438,3024,1
Arc 3_ Nhiệm Vụ Nhóm Đảo Hoang_Chương 104_ Nhiệm Vụ Nhóm Sinh Tồn Đảo Hoang (13) - Diệt Orc,18866,4240,1
Arc 3_ Nhiệm Vụ Nhóm Đảo Hoang_Chương 105_ Thư Giãn Sau Nhiệm Vụ Nhóm (1) - Kết Thúc Nhiệm Vụ,15546,3572,1
Arc 3_ Nhiệm Vụ Nhóm Đảo Hoang_Chương 106_ Thư Giãn Sau Nhiệm Vụ Nhóm (2) - Quyết Chiến Charlotte Và Bertus,15034,3342,1
Arc 3_ Nhiệm Vụ Nhóm Đảo Hoang_Chương 91_ Đặt Chân Đến Hoang Đảo,12899,2944,1
Arc 3_ Nhiệm Vụ Nhóm Đảo Hoang_Chương 92_ Nhiệm Vụ Nhóm Sinh Tồn Đảo Hoang (1) - Khai Màn,12475,2797,1
Arc 3_ Nhiệm Vụ Nhóm Đảo Hoang_Chương 93_ Nhiệm Vụ Nhóm Sinh Tồn Đảo Hoang (2) - Ngày Thứ Nhất,15512,3527,1
Arc 3_ Nhiệm Vụ Nhóm Đảo Hoang_Chương 94_ Nhiệm Vụ Nhóm Sinh Tồn Đảo Hoang (3) - Delphine Izadra,14266,3259,1
Arc 3_ Nhiệm Vụ Nhóm Đảo Hoang_Chương 95_ Nhiệm Vụ Nhóm Sinh Tồn Đảo Hoang (4) - Tôm Hùm,12466,2834,1
Arc 3_ Nhiệm Vụ Nhóm Đảo Hoang_Chương 96_ Nhiệm Vụ Nhóm Sinh Tồn Đảo Hoang (5) - Chuyện Kinh Dị Sáng Sớm,14866,3386,1
Arc 3_ Nhiệm Vụ Nhóm Đảo Hoang_Chương 97_ Nhiệm Vụ Nhóm Sinh Tồn Đảo Hoang (6) - Ngày Thứ Hai,18052,4075,1
Arc 3_ Nhiệm Vụ Nhóm Đảo Hoang_Chương 98_ Nhiệm Vụ Nhóm Sinh Tồn Đảo Hoang (7) - Cùng Khoả Thân Nào!,12786,2862,1
Arc 3_ Nhiệm Vụ Nhóm Đảo Hoang_Chương 99_ Nhiệm Vụ Nhóm Sinh Tồn Đảo Hoang (8) - Sự Cố,14955,3388,1
Arc 4_ Giải Cứu_Chương 107_ Trở Về Cuộc Sống Thường Nhật,13106,2937,1
Arc 4_ Giải Cứu_Chương 108_ Câu Lạc Bộ Grace,19944,4557,1
Arc 4_ Giải Cứu_Chương 109_ Olivia Lanze (1) - Thiếu Nữ Mang Tên Olivia Lanze,18679,4287,1
Arc 4_ Giải Cứu_Chương 110_ Olivia Lanze (2) - Gặp Gỡ Olivia Lanze,12352,2858,1
Arc 4_ Giải Cứu_Chương 111_ Olivia Lanze (3) - Trò Chuyện Với Olivia,14465,3270,1
Arc 4_ Giải Cứu_Chương 112_ Giải Cứu Olivia Lanze (1) - Bất Lực Trước Hoàn Cảnh,14120,3198,1
Arc 4_ Giải Cứu_Chương 113_ Giải Cứu Olivia Lanze (2) - Kết Cục Của Olivia Lanze,16950,3850,1
Arc 4_ Giải Cứu_Chương 114_ Giải Cứu Olivia Lanze (3) - Lên Kế Hoạch,17321,3907,1
Arc 4_ Giải Cứu_Chương 115_ Giải Cứu Olivia Lanze (4) - Tiến Hành Kế Hoạch,15772,3551,1
Arc 4_ Giải Cứu_Chương 116_ Tiểu Ác Ma Olivia,11796,2694,1
Arc 4_ Giải Cứu_Chương 117_ Ông Hoàng Sát Gái,15224,3461,1
Arc 4_ Giải Cứu_Chương 118_ Sự Khác Biệt Về _Nhân Cách_,15171,3416,1
Arc 4_ Giải Cứu_Chương 119_ Lớp 1-A Được Phỏng Vấn Về Reinhardt,11045,2502,1
Arc 4_ Giải Cứu_Chương 120_ Dỗ Harriet Đang Dỗi,12348,2818,1
Arc 4_ Giải Cứu_Chương 121_ Charlotte Dừng Lại Điii,14522,3249,1
Arc 4_ Giải Cứu_Chương 122_ Truy Tìm Bí Mật Cùng Charlotte,16773,3812,1
Arc 4_ Giải Cứu_Chương 123_ Thánh Thần Và Ma Thần,15428,3566,1
Arc 4_ Giải Cứu_Chương 124_ Tâm Tư Của Ellen Artorius,17311,3911,1
Arc 4_ Giải Cứu_Chương 125_ Bị Ellen Dỗi Rồi,15200,3464,1
Arc 4_ Giải Cứu_Chương 126_ Đế Đô Chấn Động Vì Reinhardt Mất Tích,14912,3315,1
Arc 4_ Giải Cứu_Chương 127_ Truy Tìm Reinhardt (1) - Bất An Của Harriet Và Ellen,18479,9240,1
Arc 4_ Giải Cứu_Chương 128_ Truy Tìm Reinhardt (2) - Đến Chợ Wenster,13674,3129,1
Arc 4_ Giải Cứu_Chương 129_ Truy Tìm Reinhardt (3) - Đến Nhà Reinhardt,17283,3960,1
Arc 4_ Giải Cứu_Chương 130_ Truy Tìm Reinhardt (4) - Loyar & Ellen Artorius,12894,2992,1
Arc 4_ Giải Cứu_Chương 131_ Truy Tìm Reinhardt (5) - Eleris Và Loyar Xuất Kích,19985,9993,1
Arc 4_ Giải Cứu_Chương 132_ Truy Tìm Reinhardt (6) - Tình Hình Của Reinhardt,26233,13117,1
Arc 4_ Giải Cứu_Chương 133_ Truy Tìm Reinhardt (7) - Diễn Biến Sự Việc,12630,2974,1
Arc 4_ Giải Cứu_Chương 134_ Cảm Xúc Của Harriet,21123,10562,1
Arc 4_ Giải Cứu_Chương 135_ Mối Liên Kết Giữa Các Nữ Sinh Lớp 1-A,15404,3549,1
Arc 4_ Giải Cứu_Chương 136_ Suy Nghĩ Của Ellen,13063,3027,1
Arc 5_ Ám Địa_Chương 137_ Hẹn Hò Cùng Các Cô Nàng Lớp 1-A,13962,3227,1
Arc 5_ Ám Địa_Chương 138_ Kế Hoạch Nghỉ Hè Của Mỗi Người,20073,10037,1
Arc 5_ Ám Địa_Chương 139_ Thổ Lộ Toàn Bộ Bí Mật Cho Ellen,14384,3499,1
Arc 5_ Ám Địa_Chương 140_ Trò Chuyện Với Ellen Về Darklands,19269,9635,1
Arc 5_ Ám Địa_Chương 141_ Bảo Hiểm Mang Tên Eleris,12392,2862,1
"Arc 5_ Ám Địa_Chương 142_ Trò Chuyện Với Charlotte, Olivia Và Ceres",13423,3061,1
Arc 5_ Ám Địa_Chương 143_ Reinhardt Và Charlotte Cùng Lén Lút Làm Gì Đó (1),12022,2817,1
Arc 5_ Ám Địa_Chương 144_ Reinhardt Và Charlotte Cùng Lén Lút Làm Gì Đó (2),21575,10788,1
Arc 5_ Ám Địa_Chương 145_ Reinhardt Và Charlotte Cùng Lén Lút Làm Gì Đó (3),23877,11939,1
Arc 5_ Ám Địa_Chương 146_ Hẹn Hò Với Redina,14159,3312,1
Arc 5_ Ám Địa_Chương 147_ Chuẩn Bị Đến Darklands (1),24053,12027,1
Arc 5_ Ám Địa_Chương 148_ Chuẩn Bị Đến Darklands (2),23545,11773,1
Arc 5_ Ám Địa_Chương 149_ Khởi Hành Đến Darklands,14194,3236,1
Arc 5_ Ám Địa_Chương 150_ Thám Hiểm Darklands (1) - Đặt Chân Đến Darklands,26699,13350,1
Arc 5_ Ám Địa_Chương 151_ Thám Hiểm Darklands (2) - Chạm Trán Với Cướp,20291,4614,1
Arc 5_ Ám Địa_Chương 152_ Thám Hiểm Darklands (3) - Gặp Lại Eleris,27441,13721,1
Arc 5_ Ám Địa_Chương 153_ Thám Hiểm Darklands (4) - Giường Đôi Sao_,13977,3265,1
Arc 5_ Ám Địa_Chương 154_ Thám Hiểm Darklands (5) - Bị Vu Oan Là Cướp,23265,11633,1
Arc 5_ Ám Địa_Chương 155_ Thám Hiểm Darklands (6) - Cái Gì Mềm Mềm Cơ_,13854,3263,1
Arc 5_ Ám Địa_Chương 156_ Thám Hiểm Darklands (7) - Tiến Đến Klitz Point,21357,10679,1
Arc 5_ Ám Địa_Chương 157_ Thám Hiểm Darklands (8) - Xác Chết Ở Klitz Point,28261,14131,1
Arc 5_ Ám Địa_Chương 158_ Thám Hiểm Darklands (9) - Lên Kế Hoạch Thảm Sát,21041,10521,1
Arc 5_ Ám Địa_Chương 159_ Thám Hiểm Darklands (10) - Thảm Sát Lũ Cướp,14627,3393,1
Arc 5_ Ám Địa_Chương 160_ Thám Hiểm Darklands (11) - Trình Báo Với Hội Mạo Hiểm Giả,20053,10027,1
Arc 5_ Ám Địa_Chương 161_ Thám Hiểm Darklands (12) - Cảm Xúc Sau Cuộc Thảm Sát Của Ellen,22881,11441,1
Arc 5_ Ám Địa_Chương 162_ Thám Hiểm Darklands (13) - Nhận Uỷ Thác Mới,27571,13786,1
Arc 5_ Ám Địa_Chương 163_ Thám Hiểm Darklands (14) - Chạm Trán Zombie,20455,10228,1
Arc 5_ Ám Địa_Chương 164_ Thám Hiểm Darklands (15) - Chiến Đấu Với Zombie,28209,14105,1
Arc 5_ Ám Địa_Chương 165_ Thám Hiểm Darklands (16) - Tiếng Rên Ư Ử Trên Cây ( ͡° ͜ʖ ͡°),28952,14476,1
Arc 5_ Ám Địa_Chương 166_ Thám Hiểm Darklands (17) - Bí Mật Được Hé Lộ,25215,12608,1
Arc 5_ Ám Địa_Chương 167_ Thám Hiểm Darklands (18) - Thức Tỉnh Sức Mạnh Mới,35811,17906,1
Arc 5_ Ám Địa_Chương 168_ Thám Hiểm Darklands (19) - Thanh Kiếm Bị Nguyền Rủa,23409,11705,1
Arc 5_ Ám Địa_Chương 169_ Thám Hiểm Darklands (20) - Hồi Kết,23881,11941,1
Arc 6_ Thánh Tích Tiamata_Chương 170_ Trở Về Temple,19519,9760,1
Arc 6_ Thánh Tích Tiamata_Chương 171_ Ngủ Cùng Nhau,27267,13634,1
Arc 6_ Thánh Tích Tiamata_Chương 172_ Bí Ẩn Của Charlotte Và Quyết Tâm Của Ellen,24605,12303,1
Arc 6_ Thánh Tích Tiamata_Chương 173_ Kỳ Nghỉ Hè Ở Biệt Thự Liana Tại Quần Đảo Edina (1) - Liana Hấp Diêm Reinhardt,27371,13686,1
Arc 6_ Thánh Tích Tiamata_Chương 174_ Kỳ Nghỉ Hè Ở Biệt Thự Liana Tại Quần Đảo Edina (2) - Cảm Xúc Của Harriet,21229,10615,1
Arc 6_ Thánh Tích Tiamata_Chương 175_ Kỳ Nghỉ Hè Ở Biệt Thự Liana Tại Quần Đảo Edina (3) - Phượt Cùng Harriet,26189,13095,1
Arc 6_ Thánh Tích Tiamata_Chương 176_ Kỳ Nghỉ Hè Ở Biệt Thự Liana Tại Quần Đảo Edina (4) - Lời Mời Vào Đêm Khuya Của Liana,26541,13271,1
Arc 6_ Thánh Tích Tiamata_Chương 177_ Kỳ Nghỉ Hè Ở Biệt Thự Liana Tại Quần Đảo Edina (5) - Nhậu Thoyyy,33105,16553,1
Arc 6_ Thánh Tích Tiamata_Chương 178_ Kỳ Nghỉ Hè Ở Biệt Thự Liana Tại Quần Đảo Edina (6) - Sự Bộc Phát Của Heinrich Và Mở Lòng Sự Thật,30083,15042,1
Arc 6_ Thánh Tích Tiamata_Chương 179_ Kỳ Nghỉ Hè Ở Biệt Thự Liana Tại Quần Đảo Edina (7) - Nỗi Đau Tâm Hồn Của Harriet,27351,13676,1
Arc 6_ Thánh Tích Tiamata_Chương 180_ Học Kỳ II Năm Nhất Bắt Đầu,20463,10232,1
Arc 6_ Thánh Tích Tiamata_Chương 181_ Đăng Ký Môn Thoy,25513,12757,1
Arc 6_ Thánh Tích Tiamata_Chương 182_ Đi Dạo Cùng Charlotte,28381,14191,1
Arc 6_ Thánh Tích Tiamata_Chương 183_ Reinhardt & Adler,25393,12697,1
Arc 6_ Thánh Tích Tiamata_Chương 184_ Reinhardt Bị Vu Oan,21615,10808,1
Arc 6_ Thánh Tích Tiamata_Chương 185_ Tiền Nhiều Để Làm Gì,27579,13790,1
Arc 6_ Thánh Tích Tiamata_Chương 186_ Mua Sắm Cùng Nữ Sinh Lớp 1-A,24513,12257,1
Arc 6_ Thánh Tích Tiamata_Chương 187_ Suy Nghĩ Của Ellen,24263,12132,1
Arc 6_ Thánh Tích Tiamata_Chương 188_  Thánh Kiếm Tiamata Thánh Tích Của Towan (1) - Nhận Ra Sự Thật,23893,11947,1
Arc 6_ Thánh Tích Tiamata_Chương 189_  Thánh Kiếm Tiamata Thánh Tích Của Towan (2) - Thánh Tích Của Các Vị Thần,24653,12327,1
Arc 6_ Thánh Tích Tiamata_Chương 190_  Thánh Kiếm Tiamata Thánh Tích Của Towan (3) - Tìm Cách Thanh Tẩy,25151,12576,1
Arc 6_ Thánh Tích Tiamata_Chương 191_  Thánh Kiếm Tiamata Thánh Tích Của Towan (4) - Tìm Đến Olivia Lanze,22767,11384,1
Arc 6_ Thánh Tích Tiamata_Chương 192_  Thánh Kiếm Tiamata Thánh Tích Của Towan (5) - Dắt Olivia Về Phòng ( ͡° ͜ʖ ͡°),22471,11235,1
Arc 6_ Thánh Tích Tiamata_Chương 193_ Thánh Kiếm Tiamata Thánh Tích Của Towan (6) - _Em Sẽ Ở Lại Phòng Anh Đêm Nay_ ( ͡° ͜ʖ ͡°),29053,14526,1
Arc 6_ Thánh Tích Tiamata_Chương 194_ Thánh Kiếm Tiamata Thánh Tích Của Towan (7) - Thú Nhận Với Ellen,24463,12232,1
Arc 7_ Lớp Orbis_Chương 195_ Cú Sốc Bất Ngờ Của Charlotte ( ͡° ͜ʖ ͡°),39233,19616,1
